-0.0063826,-0.0053046,-0.022357,0.0012678,-0.0050784,-0.0095891
-0.013036,-0.026677,-0.026003,-0.021882,-0.010008,-9.3237e-06
-0.0069728,-0.0055514,-0.011578,-0.02055,-0.014605,0.0095215
0.0042032,0.022848,0.0019253,-0.012957,-0.037332,0.019682
0.017744,0.013636,0.0025645,-0.010102,-0.023967,0.012556
0.023614,-0.0044756,-0.0095517,-0.014798,-0.013036,0.0069793
0.017097,0.00099309,-0.021278,-0.016825,0.0041117,0.0084317
0.0080626,-0.0033031,-0.020673,-0.015298,0.0060336,0.0061745
-0.0017343,-0.014069,-0.021515,-0.0096499,-0.01235,-0.010028
0.012774,-0.0024058,-0.015724,-0.011721,-0.005781,-0.0061402
-0.0017344,0.026056,0.010751,-0.010343,-0.0093245,-0.001292
0.0043658,0.037216,0.0087396,-0.0072684,-0.015789,0.001294
0.038915,0.049308,0.026479,0.008982,0.0055911,0.01607
0.024595,0.014588,0.005332,-0.010962,0.0043081,0.0016035
0.0016417,-0.0083773,-0.020558,-0.017821,0.0061143,0.00017868
0.0046418,-0.012244,-0.031638,-0.0063871,0.015188,0.0050704
0.015797,0.01239,-0.0099609,-0.014027,-0.016719,-0.0088413
0.023027,0.0047982,-0.0060596,-0.002947,-0.0092493,-0.011695
-0.013314,0.016187,0.0040166,-0.0046994,-0.0078655,-0.0062231
-0.010541,0.01209,-0.0066118,-0.018589,-0.0092603,-0.0054877
0.022954,0.030299,0.038979,0.0031783,0.017061,0.024044
0.0062891,-0.00071617,0.0088943,-0.011458,0.0082625,0.020901
-0.018308,-0.0066183,-0.010192,0.0050638,0.0084578,0.0060753
0.003639,-0.016736,-0.02458,0.0094721,0.026471,0.018198
0.019382,0.045523,0.028686,0.002162,-0.0077317,-0.0069488
0.0052021,-0.00083846,0.0098594,-0.0023464,-0.0016092,-0.010269
-0.020926,-0.0092534,-0.00043084,-0.00062441,0.0049667,-0.00011393
-0.025431,-0.0065531,-0.0053925,-0.011205,-0.0020894,-0.0057595
0.0038677,0.010385,0.035901,0.0080933,0.028084,0.019234
0.00088249,-0.0051036,0.013048,0.0084496,0.019848,0.016956
